barbara gordon,bgordon@jleague.org,253.253.228.26,240.237.148.222,2015-11-14T04:37:43,49.04349,10.75305,490575
hal jordan,hjordan@jleague.org,253.253.228.10,146.157.216.247,2015-11-14T04:38:17,46.17737,12.362,639690
ray palmer,rpalmer@jleague.org,146.157.216.74,253.253.228.10,2015-11-13T04:39:05,45.77948,8.4923,149306
bruce wayne,bwayne@jleague.org,146.157.216.74,134.218.213.184,2015-11-12T04:40:31,48.75517,11.68813,281804
kara zor-el,kzor-el@jleague.org,50.133.32.252,146.157.217.205,2015-11-12T04:41:16,45.52811,9.52115,5135
arthur curry,acurry@jleague.org,134.218.213.184,103.11.11.1,2015-11-11T04:42:17,46.17791,7.63011,327352
hal jordan,hjordan@jleague.org,50.133.32.217,134.218.213.202,2015-11-11T04:43:25,46.90843,11.69103,860764
billy batson,bbatson@jleague.org,103.11.11.77,103.11.11.14,2015-11-11T04:44:18,48.59038,10.11727,976188
arthur curry,acurry@jleague.org,50.133.32.218,50.133.32.217,2015-11-11T04:45:17,45.70188,9.18925,635655
bruce wayne,bwayne@jleague.org,146.157.216.247,103.11.11.80,2015-11-11T04:45:34,47.8055,9.20646,714617
wally west,wwest@jleague.org,146.157.216.209,240.237.148.117,2015-11-11T04:46:51,46.9086,11.14023,672697
john jones,jjones@jleague.org,134.218.213.184,134.218.213.184,2015-11-11T04:48:09,47.43942,9.44342,872199
selina kyle,skyle@jleague.org,240.237.148.218,134.218.213.176,2015-11-11T04:49:28,46.13925,9.65665,238675
victor stone,vstone@jleague.org,50.133.32.231,253.253.228.221,2015-11-11T04:50:06,47.65228,7.75241,217316
barry allen,ballen@jleague.org,8.79.168.167,103.11.11.77,2015-11-11T04:50:23,46.35778,11.35583,191269
hal jordan,hjordan@jleague.org,103.11.11.80,8.79.168.167,2015-11-11T04:50:48,48.23504,8.72878,114507
victor stone,vstone@jleague.org,50.133.32.217,50.133.32.218,2015-11-11T04:51:18,46.73354,10.87544,958084
arthur curry,acurry@jleague.org,134.218.213.165,50.133.32.218,2015-11-11T04:52:18,49.66666,11.9845,676919
billy batson,bbatson@jleague.org,134.218.213.184,134.218.213.165,2015-11-11T04:53:29,49.69355,8.59701,704492
arthur curry,acurry@jleague.org,240.237.148.222,146.157.216.247,2015-11-11T04:54:34,49.9185,10.97068,804282
dinah lance,dlance@jleague.org,50.133.32.252,103.11.11.116,2015-11-11T04:54:50,45.26187,12.17012,631336
john jones,jjones@jleague.org,146.157.216.247,103.11.11.6,2015-11-11T04:55:44,45.49427,10.85572,928742
wally west,wwest@jleague.org,240.237.148.67,253.253.228.221,2015-11-11T04:55:51,45.29436,7.71081,137765
bruce wayne,bwayne@jleague.org,134.218.213.184,103.11.11.1,2015-11-11T04:56:13,49.70478,9.53855,869240
billy batson,bbatson@jleague.org,8.79.168.167,50.133.32.218,2015-11-11T04:57:18,47.93799,9.64103,395421
john constantine,jconstantine@jleague.org,134.218.213.136,50.133.32.231,2015-11-11T04:58:21,48.22777,10.69191,816068
selina kyle,skyle@jleague.org,103.11.11.14,240.237.148.117,2015-11-11T04:59:37,49.98348,12.48158,411959
diana prince,dprince@jleague.org,146.157.217.205,8.79.168.234,2015-11-11T05:00:58,48.73654,10.56388,324682
selina kyle,skyle@jleague.org,8.79.168.234,253.253.228.26,2015-11-11T05:01:58,46.25348,9.41483,164675
kara zor-el,kzor-el@jleague.org,8.79.169.212,103.11.11.116,2015-11-11T05:03:23,49.62085,11.37485,692775
kyle rayner,krayner@jleague.org,253.253.228.221,240.237.148.218,2015-11-11T05:04:11,45.73826,10.89463,950917
ray palmer,rpalmer@jleague.org,50.133.32.252,134.218.213.184,2015-11-11T05:04:38,46.76895,8.7546,666651
arthur curry,acurry@jleague.org,253.253.228.26,253.253.228.165,2015-11-10T05:05:04,45.34613,9.27895,156589
barry allen,ballen@jleague.org,146.157.216.74,103.11.11.14,2015-11-10T05:05:12,48.77194,8.06399,57802
diana prince,dprince@jleague.org,146.157.216.74,8.79.168.234,2015-11-10T05:06:27,48.46794,8.06529,466451
ray palmer,rpalmer@jleague.org,253.253.228.165,134.218.213.136,2015-11-10T05:08:03,48.54236,9.51339,146473
victor stone,vstone@jleague.org,253.253.228.165,103.11.11.1,2015-11-10T05:08:05,49.84067,9.61212,402095
clark kent,ckent@jleague.org,103.11.11.1,50.133.32.252,2015-11-10T05:08:21,48.2266,11.8161,690990
dinah lance,dlance@jleague.org,50.133.32.218,134.218.213.184,2015-11-10T05:09:25,47.47214,10.80329,77943
dinah lance,dlance@jleague.org,146.157.216.74,253.253.228.165,2015-11-10T05:10:59,48.67703,11.05917,931369
kyle rayner,krayner@jleague.org,253.253.228.10,240.237.148.218,2015-11-10T05:12:00,47.67926,8.95021,731457
ray palmer,rpalmer@jleague.org,103.11.11.116,253.253.228.165,2015-11-09T05:12:14,47.68282,9.63813,37674
john constantine,jconstantine@jleague.org,253.253.228.165,134.218.213.202,2015-11-09T05:12:20,48.08281,11.196,801670
dinah lance,dlance@jleague.org,50.133.32.231,134.218.213.184,2015-11-09T05:13:47,47.30538,12.47173,635816
barry allen,ballen@jleague.org,240.237.148.218,103.11.11.77,2015-11-09T05:14:02,46.01149,11.24557,544154
diana prince,dprince@jleague.org,50.133.32.231,50.133.32.252,2015-11-09T05:15:02,47.17621,11.12558,628182
ray palmer,rpalmer@jleague.org,134.218.213.184,134.218.213.202,2015-11-09T05:16:00,46.65354,11.69972,998554
diana prince,dprince@jleague.org,50.133.32.218,240.237.148.117,2015-11-09T05:16:16,46.14079,10.09942,996860
kara zor-el,kzor-el@jleague.org,50.133.32.218,103.11.11.80,2015-11-09T05:16:28,48.88142,8.21241,17123
victor stone,vstone@jleague.org,240.237.148.222,134.218.213.176,2015-11-09T05:18:07,46.53435,9.30167,707237
barbara gordon,bgordon@jleague.org,146.157.216.247,103.11.11.80,2015-11-09T05:18:27,45.96117,8.95568,831951
john jones,jjones@jleague.org,146.157.217.205,253.253.228.26,2015-11-08T05:18:45,45.4737,8.26837,422979
bruce wayne,bwayne@jleague.org,50.133.32.218,146.157.216.74,2015-11-08T05:18:50,46.58781,10.10567,607524
john jones,jjones@jleague.org,253.253.228.221,103.11.11.116,2015-11-08T05:20:28,47.09416,9.15803,804627
barry allen,ballen@jleague.org,134.218.213.184,50.133.32.218,2015-11-08T05:21:43,48.82588,8.5775,108139
barry allen,ballen@jleague.org,146.157.216.74,103.11.11.14,2015-11-08T05:22:55,48.90597,11.30828,533033
kyle rayner,krayner@jleague.org,146.157.216.74,240.237.148.117,2015-11-08T05:24:19,48.42513,9.26268,979171
billy batson,bbatson@jleague.org,146.157.216.247,253.253.228.10,2015-11-08T05:25:22,47.8886,8.33521,873223
selina kyle,skyle@jleague.org,240.237.148.117,103.11.11.77,2015-11-08T05:26:06,49.11131,9.10058,264214
wally west,wwest@jleague.org,253.253.228.10,50.133.32.231,2015-11-08T05:26:59,49.19399,9.68715,133821
john jones,jjones@jleague.org,103.11.11.77,103.11.11.77,2015-11-08T05:27:31,47.46931,9.58514,550183
billy batson,bbatson@jleague.org,146.157.216.209,146.157.216.74,2015-11-08T05:28:04,46.12881,11.44154,500488
kyle rayner,krayner@jleague.org,103.11.11.77,50.133.32.217,2015-11-07T05:29:03,47.05701,9.0059,18525
kyle rayner,krayner@jleague.org,103.11.11.77,253.253.228.221,2015-11-07T05:29:05,46.34378,10.45003,329121
john constantine,jconstantine@jleague.org,103.11.11.6,253.253.228.10,2015-11-07T05:29:17,48.01907,11.86985,872025
selina kyle,skyle@jleague.org,103.11.11.80,50.133.32.217,2015-11-07T05:30:17,47.55797,8.9193,58065
john constantine,jconstantine@jleague.org,103.11.11.6,134.218.213.136,2015-11-07T05:31:21,47.95267,7.64069,720790
diana prince,dprince@jleague.org,8.79.168.167,134.218.213.202,2015-11-07T05:31:29,45.99229,9.69187,619981
wally west,wwest@jleague.org,253.253.228.221,253.253.228.26,2015-11-07T05:31:30,47.92131,9.49855,888396
john jones,jjones@jleague.org,50.133.32.231,50.133.32.218,2015-11-07T05:31:59,48.27864,8.17572,13207
kyle rayner,krayner@jleague.org,103.11.11.77,253.253.228.221,2015-11-07T05:32:55,46.84863,9.94193,386805
dinah lance,dlance@jleague.org,103.11.11.77,134.218.213.202,2015-11-07T05:33:57,48.93866,9.40397,36880
hal jordan,hjordan@jleague.org,8.79.169.212,146.157.216.74,2015-11-07T05:34:25,46.64859,7.605,426081
barry allen,ballen@jleague.org,103.11.11.1,103.11.11.6,2015-11-07T05:34:41,46.04026,10.91752,8629
barbara gordon,bgordon@jleague.org,8.79.169.212,146.157.216.247,2015-11-07T05:35:25,49.27448,9.56518,764376
wally west,wwest@jleague.org,253.253.228.26,240.237.148.222,2015-11-07T05:36:34,48.51213,7.87227,813600
ray palmer,rpalmer@jleague.org,50.133.32.218,8.79.169.212,2015-11-07T05:36:56,47.33235,8.71889,58596
victor stone,vstone@jleague.org,8.79.168.234,146.157.216.74,2015-11-07T05:37:40,46.63869,11.79236,709031
selina kyle,skyle@jleague.org,134.218.213.176,103.11.11.116,2015-11-07T05:38:48,48.11851,9.98472,665826
billy batson,bbatson@jleague.org,253.253.228.26,50.133.32.218,2015-11-07T05:39:04,48.50107,9.70865,641109
billy batson,bbatson@jleague.org,103.11.11.116,253.253.228.221,2015-11-06T05:40:17,47.03306,9.53658,124004
barry allen,ballen@jleague.org,8.79.168.234,50.133.32.218,2015-11-06T05:41:38,47.78515,11.36988,68927
billy batson,bbatson@jleague.org,103.11.11.80,240.237.148.67,2015-11-06T05:43:11,48.82547,8.61093,735245
john jones,jjones@jleague.org,134.218.213.165,134.218.213.202,2015-11-05T05:44:28,47.92254,8.60036,509277
john jones,jjones@jleague.org,253.253.228.26,8.79.168.167,2015-11-05T05:45:36,47.63702,11.87068,518143
dick grayson,dgrayson@jleague.org,103.11.11.116,134.218.213.184,2015-11-05T05:46:23,49.65743,8.86644,587839
kyle rayner,krayner@jleague.org,253.253.228.10,50.133.32.252,2015-11-04T05:47:25,47.48472,11.05534,824523
wally west,wwest@jleague.org,103.11.11.77,50.133.32.231,2015-11-03T05:48:32,45.24801,8.76457,397927
hal jordan,hjordan@jleague.org,50.133.32.218,103.11.11.80,2015-11-02T05:49:06,45.83626,8.67553,739904
ray palmer,rpalmer@jleague.org,103.11.11.6,103.11.11.1,2015-11-02T05:49:20,45.54642,11.61497,663033
victor stone,vstone@jleague.org,240.237.148.67,253.253.228.221,2015-11-02T05:50:12,47.47575,9.19916,569742
barry allen,ballen@jleague.org,134.218.213.176,253.253.228.165,2015-11-01T05:51:37,49.46286,10.14833,791019
kara zor-el,kzor-el@jleague.org,103.11.11.116,240.237.148.67,2015-11-01T05:52:47,46.97059,9.79081,539289
selina kyle,skyle@jleague.org,240.237.148.67,253.253.228.26,2015-11-01T05:53:17,46.70802,7.62538,961966
dinah lance,dlance@jleague.org,50.133.32.231,134.218.213.184,2015-11-01T05:53:36,49.63306,12.04645,760647
victor stone,vstone@jleague.org,146.157.217.205,103.11.11.77,2015-11-01T05:53:54,46.54644,9.64452,570027
selina kyle,skyle@jleague.org,134.218.213.165,8.79.169.212,2015-11-01T05:55:25,46.36659,9.70589,48709
kyle rayner,krayner@jleague.org,50.133.32.218,240.237.148.67,2015-11-01T05:56:26,49.45545,11.48077,416924
dick grayson,dgrayson@jleague.org,8.79.168.167,253.253.228.26,2015-11-01T05:57:33,47.98093,11.05793,185392
bruce wayne,bwayne@jleague.org,8.79.168.234,50.133.32.218,2015-11-01T05:58:00,45.27253,10.83671,547517
dinah lance,dlance@jleague.org,253.253.228.165,240.237.148.218,2015-11-01T05:58:42,49.86466,8.92837,989251
barry allen,ballen@jleague.org,253.253.228.165,8.79.168.234,2015-11-01T05:59:45,49.29032,12.04865,666425
john constantine,jconstantine@jleague.org,134.218.213.136,103.11.11.14,2015-11-01T06:00:16,47.85641,10.58689,101988
dick grayson,dgrayson@jleague.org,8.79.168.167,50.133.32.252,2015-11-01T06:01:11,45.20992,10.64276,594803
bruce wayne,bwayne@jleague.org,146.157.216.247,134.218.213.136,2015-11-01T06:01:39,49.25652,12.42032,976296
ray palmer,rpalmer@jleague.org,103.11.11.14,134.218.213.165,2015-11-01T06:02:18,46.67355,9.43261,590501
victor stone,vstone@jleague.org,50.133.32.218,103.11.11.1,2015-11-01T06:03:32,47.11454,10.79154,107847
ray palmer,rpalmer@jleague.org,134.218.213.202,253.253.228.165,2015-11-01T06:04:54,49.5783,11.17758,60612
dinah lance,dlance@jleague.org,240.237.148.67,253.253.228.26,2015-11-01T06:06:16,47.67126,8.56146,258591
bruce wayne,bwayne@jleague.org,134.218.213.136,240.237.148.67,2015-11-01T06:07:14,48.15137,9.5692,388322
wally west,wwest@jleague.org,8.79.168.167,134.218.213.165,2015-10-31T06:08:35,46.91686,11.71426,260752
clark kent,ckent@jleague.org,134.218.213.176,103.11.11.14,2015-10-31T06:10:00,46.89896,8.79411,719475
john constantine,jconstantine@jleague.org,240.237.148.117,134.218.213.165,2015-10-31T06:10:05,49.62958,7.96382,981758
john constantine,jconstantine@jleague.org,134.218.213.176,146.157.217.205,2015-10-31T06:11:40,48.10822,8.00474,842117
barbara gordon,bgordon@jleague.org,103.11.11.14,253.253.228.10,2015-10-31T06:11:57,45.26031,7.51311,948880
kyle rayner,krayner@jleague.org,103.11.11.80,134.218.213.202,2015-10-31T06:12:07,49.17614,8.3535,170325
clark kent,ckent@jleague.org,146.157.216.209,146.157.216.209,2015-10-31T06:13:23,48.57056,9.28013,822597
ray palmer,rpalmer@jleague.org,103.11.11.116,134.218.213.165,2015-10-31T06:14:31,46.6799,11.32135,677724
arthur curry,acurry@jleague.org,253.253.228.10,240.237.148.117,2015-10-30T06:15:48,47.89706,12.42441,183023
bruce wayne,bwayne@jleague.org,103.11.11.6,8.79.168.167,2015-10-29T06:16:12,47.06424,10.33406,978790
kara zor-el,kzor-el@jleague.org,240.237.148.222,146.157.216.247,2015-10-29T06:17:22,49.41692,8.34662,988231
ray palmer,rpalmer@jleague.org,134.218.213.202,134.218.213.184,2015-10-29T06:18:38,47.60738,8.63794,243520
arthur curry,acurry@jleague.org,240.237.148.218,8.79.168.167,2015-10-29T06:18:51,46.49058,11.488,207229
ray palmer,rpalmer@jleague.org,146.157.216.247,50.133.32.218,2015-10-29T06:20:18,49.54266,8.23381,430000
billy batson,bbatson@jleague.org,8.79.168.234,134.218.213.184,2015-10-29T06:21:22,49.09776,11.0895,851757
selina kyle,skyle@jleague.org,146.157.216.247,103.11.11.14,2015-10-28T06:21:43,49.6647,9.42252,315773
barbara gordon,bgordon@jleague.org,50.133.32.231,103.11.11.6,2015-10-28T06:22:26,49.79823,7.71216,815848
john constantine,jconstantine@jleague.org,253.253.228.165,146.157.216.247,2015-10-28T06:23:47,48.938,10.04237,664954
barbara gordon,bgordon@jleague.org,103.11.11.6,240.237.148.222,2015-10-28T06:25:17,49.6799,12.03729,194210
selina kyle,skyle@jleague.org,240.237.148.67,103.11.11.116,2015-10-28T06:26:46,48.95965,9.51914,129581
wally west,wwest@jleague.org,134.218.213.176,103.11.11.1,2015-10-28T06:28:10,49.14015,12.15685,297667
dinah lance,dlance@jleague.org,50.133.32.231,146.157.216.74,2015-10-27T06:29:17,46.27763,12.40915,521452
kara zor-el,kzor-el@jleague.org,253.253.228.26,103.11.11.116,2015-10-27T06:29:52,49.7714,10.85845,925054
john jones,jjones@jleague.org,8.79.169.212,253.253.228.165,2015-10-27T06:30:08,47.88468,10.63094,763072
barbara gordon,bgordon@jleague.org,253.253.228.26,103.11.11.1,2015-10-27T06:31:30,46.86939,8.27971,90205
john jones,jjones@jleague.org,240.237.148.218,50.133.32.252,2015-10-27T06:32:54,46.66337,9.64531,654196
wally west,wwest@jleague.org,240.237.148.67,134.218.213.136,2015-10-27T06:33:36,45.70122,8.65919,810592
john constantine,jconstantine@jleague.org,240.237.148.218,240.237.148.218,2015-10-27T06:34:21,45.97186,12.15071,174878
kara zor-el,kzor-el@jleague.org,50.133.32.218,134.218.213.202,2015-10-27T06:35:09,48.4407,7.58553,588940
kara zor-el,kzor-el@jleague.org,134.218.213.176,240.237.148.218,2015-10-27T06:35:44,47.43985,9.26404,880369
john constantine,jconstantine@jleague.org,103.11.11.80,146.157.216.209,2015-10-27T06:36:23,48.06374,10.03428,968593
hal jordan,hjordan@jleague.org,50.133.32.218,134.218.213.202,2015-10-27T06:36:30,48.55134,12.21114,720376
john jones,jjones@jleague.org,253.253.228.26,146.157.216.247,2015-10-27T06:37:22,45.98129,12.46921,955558
kyle rayner,krayner@jleague.org,103.11.11.116,253.253.228.10,2015-10-27T06:37:56,45.79746,11.48662,323014
billy batson,bbatson@jleague.org,240.237.148.67,50.133.32.231,2015-10-27T06:38:25,46.90472,10.13145,233735
arthur curry,acurry@jleague.org,50.133.32.217,240.237.148.67,2015-10-26T06:38:59,46.41642,11.28899,860336
wally west,wwest@jleague.org,134.218.213.184,103.11.11.6,2015-10-26T06:40:10,49.84888,8.08013,205403
diana prince,dprince@jleague.org,8.79.169.212,50.133.32.231,2015-10-26T06:41:37,49.45369,9.19665,769028
selina kyle,skyle@jleague.org,134.218.213.176,146.157.216.209,2015-10-26T06:42:56,48.74168,8.63236,392846
barbara gordon,bgordon@jleague.org,253.253.228.221,50.133.32.218,2015-10-26T06:44:29,48.362,7.944,792614
diana prince,dprince@jleague.org,134.218.213.136,134.218.213.176,2015-10-25T06:45:43,46.86424,10.65024,994170
dick grayson,dgrayson@jleague.org,240.237.148.218,103.11.11.80,2015-10-25T06:46:03,46.91508,9.78226,259514
john constantine,jconstantine@jleague.org,134.218.213.165,103.11.11.80,2015-10-24T06:47:02,47.27857,12.25825,806677
arthur curry,acurry@jleague.org,50.133.32.217,240.237.148.67,2015-10-24T06:48:13,46.8516,10.0057,649445
john jones,jjones@jleague.org,253.253.228.26,134.218.213.202,2015-10-24T06:49:45,47.53882,11.6958,405146
barry allen,ballen@jleague.org,240.237.148.67,134.218.213.176,2015-10-24T06:50:08,47.02785,9.75925,689456
diana prince,dprince@jleague.org,50.133.32.231,50.133.32.252,2015-10-24T06:51:47,45.47993,9.33798,390838
dinah lance,dlance@jleague.org,146.157.217.205,134.218.213.136,2015-10-24T06:51:52,46.3656,10.68155,455496
victor stone,vstone@jleague.org,253.253.228.26,50.133.32.252,2015-10-24T06:53:17,48.32951,12.23029,772263
kara zor-el,kzor-el@jleague.org,253.253.228.221,253.253.228.10,2015-10-24T06:54:06,48.24919,8.32684,837320
barry allen,ballen@jleague.org,134.218.213.165,240.237.148.117,2015-10-23T06:54:19,47.60158,9.85366,542348
barry allen,ballen@jleague.org,103.11.11.14,134.218.213.165,2015-10-23T06:54:33,45.49854,12.03507,375779
arthur curry,acurry@jleague.org,134.218.213.176,253.253.228.221,2015-10-23T06:54:55,48.86035,7.94318,340668
kara zor-el,kzor-el@jleague.org,134.218.213.136,146.157.216.247,2015-10-23T06:55:51,46.95713,10.88655,68074
clark kent,ckent@jleague.org,50.133.32.252,103.11.11.116,2015-10-23T06:57:13,45.38255,11.33909,774833
dinah lance,dlance@jleague.org,253.253.228.10,134.218.213.176,2015-10-23T06:58:35,48.40794,9.1229,203378
dick grayson,dgrayson@jleague.org,103.11.11.6,8.79.168.234,2015-10-22T06:59:15,47.56933,8.97503,177507
diana prince,dprince@jleague.org,253.253.228.221,240.237.148.117,2015-10-22T06:59:23,47.71413,11.75713,118473
diana prince,dprince@jleague.org,103.11.11.1,134.218.213.165,2015-10-22T07:00:37,49.08376,8.87778,369572
kyle rayner,krayner@jleague.org,103.11.11.14,134.218.213.202,2015-10-22T07:00:51,48.93627,11.5637,318589
hal jordan,hjordan@jleague.org,103.11.11.6,50.133.32.252,2015-10-22T07:01:08,48.94623,11.44002,409675
dick grayson,dgrayson@jleague.org,253.253.228.26,253.253.228.10,2015-10-22T07:02:26,48.70315,12.34712,711060
barbara gordon,bgordon@jleague.org,103.11.11.6,8.79.169.212,2015-10-22T07:02:42,47.65803,9.85636,343740
arthur curry,acurry@jleague.org,134.218.213.165,8.79.169.212,2015-10-22T07:04:13,45.76554,12.21979,627258
barry allen,ballen@jleague.org,134.218.213.136,240.237.148.67,2015-10-22T07:04:17,49.30596,11.59678,484428
barry allen,ballen@jleague.org,240.237.148.117,146.157.216.74,2015-10-22T07:05:01,45.30584,11.29399,476882
dinah lance,dlance@jleague.org,134.218.213.165,240.237.148.218,2015-10-22T07:05:34,47.41765,11.0393,736257
hal jordan,hjordan@jleague.org,50.133.32.217,146.157.217.205,2015-10-22T07:06:23,49.47938,10.0834,587056
barry allen,ballen@jleague.org,103.11.11.6,134.218.213.184,2015-10-21T07:07:58,47.28424,10.77444,1232
barry allen,ballen@jleague.org,134.218.213.136,50.133.32.231,2015-10-21T07:09:07,47.21847,9.7454,82805
victor stone,vstone@jleague.org,146.157.216.209,103.11.11.80,2015-10-21T07:10:16,45.00284,11.26039,528944
arthur curry,acurry@jleague.org,103.11.11.6,146.157.216.74,2015-10-21T07:10:49,48.98692,10.66375,519677
hal jordan,hjordan@jleague.org,253.253.228.10,240.237.148.218,2015-10-21T07:11:43,45.79784,8.53524,466923
billy batson,bbatson@jleague.org,146.157.216.209,253.253.228.26,2015-10-21T07:12:43,47.795,9.63436,38181
wally west,wwest@jleague.org,134.218.213.165,240.237.148.218,2015-10-21T07:13:26,47.08129,9.67119,59981
billy batson,bbatson@jleague.org,134.218.213.184,8.79.168.167,2015-10-21T07:13:36,47.47642,10.4398,572668
arthur curry,acurry@jleague.org,50.133.32.252,253.253.228.165,2015-10-21T07:15:01,47.5534,11.32555,521809
dinah lance,dlance@jleague.org,50.133.32.218,8.79.169.212,2015-10-21T07:16:21,49.08208,11.5387,582240
dick grayson,dgrayson@jleague.org,134.218.213.184,146.157.216.209,2015-10-21T07:17:49,48.91665,11.8591,433162
barbara gordon,bgordon@jleague.org,50.133.32.252,146.157.216.247,2015-10-20T07:18:45,45.42618,8.54613,599255
selina kyle,skyle@jleague.org,240.237.148.218,134.218.213.165,2015-10-20T07:20:00,46.54221,11.42122,443093
dinah lance,dlance@jleague.org,240.237.148.117,146.157.216.74,2015-10-20T07:20:56,48.87047,8.54703,866860
diana prince,dprince@jleague.org,103.11.11.6,146.157.217.205,2015-10-20T07:22:02,49.61884,10.54709,320801
diana prince,dprince@jleague.org,253.253.228.10,50.133.32.252,2015-10-20T07:22:32,45.29943,11.64254,152145
ray palmer,rpalmer@jleague.org,50.133.32.217,50.133.32.231,2015-10-20T07:23:55,48.49073,11.63584,800022
kyle rayner,krayner@jleague.org,103.11.11.1,8.79.168.234,2015-10-20T07:24:34,45.84987,8.63983,725245
billy batson,bbatson@jleague.org,50.133.32.218,240.237.148.218,2015-10-19T07:25:21,46.35788,8.03909,401334
selina kyle,skyle@jleague.org,240.237.148.222,50.133.32.217,2015-10-19T07:26:17,47.43106,8.47834,555456
barry allen,ballen@jleague.org,146.157.216.209,8.79.169.212,2015-10-19T07:27:27,48.3908,8.87353,752083
john jones,jjones@jleague.org,50.133.32.218,240.237.148.67,2015-10-19T07:29:05,46.63597,10.74918,714346
clark kent,ckent@jleague.org,240.237.148.222,134.218.213.165,2015-10-19T07:29:27,45.52336,12.10711,532754
dick grayson,dgrayson@jleague.org,253.253.228.26,146.157.216.74,2015-10-18T07:30:09,46.13794,9.30898,610275
diana prince,dprince@jleague.org,134.218.213.202,134.218.213.184,2015-10-18T07:31:19,47.53284,11.05198,658817
bruce wayne,bwayne@jleague.org,253.253.228.165,103.11.11.6,2015-10-17T07:31:43,46.85759,10.9146,365022
victor stone,vstone@jleague.org,50.133.32.218,134.218.213.202,2015-10-17T07:31:59,46.12404,8.60192,474029
barbara gordon,bgordon@jleague.org,253.253.228.221,134.218.213.202,2015-10-17T07:33:12,49.49375,12.15956,975962
selina kyle,skyle@jleague.org,134.218.213.176,50.133.32.252,2015-10-17T07:33:19,48.79014,7.79614,141062
dick grayson,dgrayson@jleague.org,240.237.148.117,240.237.148.218,2015-10-17T07:34:11,48.19816,9.3184,403266
john constantine,jconstantine@jleague.org,253.253.228.221,50.133.32.231,2015-10-16T07:34:53,48.9176,11.33166,84409
kara zor-el,kzor-el@jleague.org,240.237.148.117,8.79.169.212,2015-10-15T07:34:56,46.37262,9.61462,646282
arthur curry,acurry@jleague.org,103.11.11.1,134.218.213.176,2015-10-15T07:35:24,47.99923,10.23728,378669
ray palmer,rpalmer@jleague.org,103.11.11.1,103.11.11.1,2015-10-15T07:35:36,48.02067,9.24087,1496
ray palmer,rpalmer@jleague.org,103.11.11.14,134.218.213.176,2015-10-15T07:36:40,46.29377,7.93696,13126
bruce wayne,bwayne@jleague.org,146.157.216.247,253.253.228.165,2015-10-14T07:36:54,48.48503,11.49923,222455
victor stone,vstone@jleague.org,103.11.11.80,103.11.11.77,2015-10-14T07:38:14,45.76142,10.7452,267640
hal jordan,hjordan@jleague.org,253.253.228.26,8.79.169.212,2015-10-13T07:38:24,47.52562,8.02288,695852
clark kent,ckent@jleague.org,50.133.32.252,240.237.148.222,2015-10-13T07:39:50,46.84268,8.59774,346700
dick grayson,dgrayson@jleague.org,134.218.213.165,240.237.148.67,2015-10-12T07:40:47,48.28201,10.54528,571261
dinah lance,dlance@jleague.org,134.218.213.165,240.237.148.67,2015-10-12T07:40:59,45.70543,8.32938,187173
john jones,jjones@jleague.org,253.253.228.10,50.133.32.217,2015-10-12T07:42:29,45.84389,10.91375,10383
selina kyle,skyle@jleague.org,103.11.11.6,50.133.32.217,2015-10-12T07:43:50,46.84304,7.96254,864901
diana prince,dprince@jleague.org,50.133.32.252,103.11.11.116,2015-10-12T07:44:39,45.92773,10.29217,110531
wally west,wwest@jleague.org,240.237.148.117,134.218.213.176,2015-10-12T07:45:01,46.61818,10.01014,584138
barry allen,ballen@jleague.org,134.218.213.165,103.11.11.6,2015-10-11T07:46:23,47.17503,9.03315,213622
bruce wayne,bwayne@jleague.org,8.79.168.167,240.237.148.218,2015-10-11T07:47:06,48.65844,10.21953,300885
diana prince,dprince@jleague.org,103.11.11.6,253.253.228.221,2015-10-11T07:48:01,49.07604,12.02722,382649
wally west,wwest@jleague.org,146.157.216.247,146.157.216.74,2015-10-11T07:49:16,48.12984,10.07422,694631
clark kent,ckent@jleague.org,50.133.32.252,8.79.169.212,2015-10-11T07:50:21,47.11236,10.73049,225133
wally west,wwest@jleague.org,103.11.11.6,134.218.213.202,2015-10-11T07:50:54,49.98593,9.60276,675216
john constantine,jconstantine@jleague.org,50.133.32.218,103.11.11.116,2015-10-11T07:51:27,47.44978,12.44246,527713
billy batson,bbatson@jleague.org,146.157.216.209,103.11.11.80,2015-10-11T07:51:50,45.69336,9.98964,46938
barbara gordon,bgordon@jleague.org,240.237.148.67,134.218.213.165,2015-10-11T07:53:03,46.72017,7.57013,724942
victor stone,vstone@jleague.org,146.157.216.209,146.157.216.209,2015-10-11T07:54:34,48.49247,8.76054,497100
hal jordan,hjordan@jleague.org,50.133.32.252,8.79.169.212,2015-10-11T07:55:20,49.55436,11.73135,518570
hal jordan,hjordan@jleague.org,103.11.11.77,8.79.168.234,2015-10-10T07:55:22,49.18679,8.64873,435362
kyle rayner,krayner@jleague.org,253.253.228.10,103.11.11.77,2015-10-10T07:56:53,47.43207,7.79104,853074
kara zor-el,kzor-el@jleague.org,240.237.148.222,8.79.168.167,2015-10-10T07:58:18,47.33463,10.23066,302444
barry allen,ballen@jleague.org,253.253.228.10,134.218.213.202,2015-10-10T07:59:32,46.70881,11.45047,273390
john jones,jjones@jleague.org,103.11.11.116,240.237.148.222,2015-10-10T08:00:34,49.03822,11.8684,12421
selina kyle,skyle@jleague.org,146.157.217.205,103.11.11.6,2015-10-10T08:00:45,49.0895,12.27408,241858
