kara zor-el!kzor-el@jleague.org!102.86.56.213!190.214.22.59!2015-11-18T04:22:10!46.35679!10.22022!369312
billy batson!bbatson@jleague.org!220.211.18.12!190.214.22.94!2015-11-18T04:23:02!46.36614!9.36739!409635
kyle rayner!krayner@jleague.org!60.15.193.250!220.211.18.31!2015-11-18T04:23:59!49.22451!8.25992!620452
victor stone!vstone@jleague.org!106.152.115.49!102.86.56.199!2015-11-18T04:24:03!46.35262!8.13279!329982
clark kent!ckent@jleague.org!106.152.115.49!75.122.133.75!2015-11-18T04:25:04!45.58848!9.14785!466743
kara zor-el!kzor-el@jleague.org!102.86.56.213!220.211.18.12!2015-11-18T04:26:33!49.69896!11.93854!739368
barbara gordon!bgordon@jleague.org!190.214.22.59!190.214.22.201!2015-11-18T04:27:02!49.09909!9.4684!235453
barbara gordon!bgordon@jleague.org!190.214.22.116!190.214.22.116!2015-11-18T04:28:35!46.71011!8.43333!290311
kyle rayner!krayner@jleague.org!75.122.133.75!155.130.120.114!2015-11-17T04:29:06!47.84862!11.3005!647251
diana prince!dprince@jleague.org!75.122.133.10!220.211.18.12!2015-11-16T04:29:17!48.72101!7.70643!634853
dick grayson!dgrayson@jleague.org!102.86.56.213!169.28.228.153!2015-11-16T04:30:36!45.26033!9.25917!372734
arthur curry!acurry@jleague.org!106.152.114.248!75.122.133.10!2015-11-16T04:30:45!47.72816!8.10488!871129
bruce wayne!bwayne@jleague.org!106.152.115.49!155.130.121.22!2015-11-15T04:31:32!45.78593!10.52252!547623
kyle rayner!krayner@jleague.org!60.15.193.249!75.122.133.10!2015-11-15T04:32:07!48.5018!10.90779!847961
john jones!jjones@jleague.org!102.86.56.203!75.122.133.241!2015-11-15T04:32:39!49.05915!10.27786!101021
john jones!jjones@jleague.org!155.130.121.22!220.211.18.48!2015-11-15T04:32:47!47.36905!12.43928!826013
barbara gordon!bgordon@jleague.org!102.86.56.199!106.152.115.130!2015-11-15T04:32:57!46.51024!12.06447!468305
clark kent!ckent@jleague.org!60.15.193.95!220.211.18.48!2015-11-15T04:32:58!47.3414!11.33284!443580
wally west!wwest@jleague.org!106.152.114.248!75.122.132.124!2015-11-15T04:34:12!46.75462!10.3452!817206
john constantine!jconstantine@jleague.org!155.130.121.215!60.15.193.249!2015-11-15T04:35:15!49.87738!10.97263!59243
wally west!wwest@jleague.org!155.130.121.6!155.130.121.6!2015-11-15T04:36:46!47.84118!8.57302!400855
billy batson!bbatson@jleague.org!190.214.22.59!190.214.22.116!2015-11-15T04:37:55!49.43236!10.25394!854670
clark kent!ckent@jleague.org!60.15.193.250!220.211.18.48!2015-11-15T04:38:16!45.87053!9.9963!518948
victor stone!vstone@jleague.org!106.152.115.161!106.152.115.49!2015-11-15T04:38:18!49.97494!10.19489!909273
dinah lance!dlance@jleague.org!102.86.56.199!190.214.22.116!2015-11-15T04:39:37!45.59097!8.86094!277692
john jones!jjones@jleague.org!60.15.193.250!169.28.228.152!2015-11-15T04:39:50!46.66129!7.97024!49533
barry allen!ballen@jleague.org!169.28.228.152!220.211.18.12!2015-11-15T04:39:58!48.85972!8.68854!895122
arthur curry!acurry@jleague.org!220.211.18.48!190.214.22.94!2015-11-15T04:40:14!48.19388!11.68924!302388
kara zor-el!kzor-el@jleague.org!106.152.115.161!220.211.18.48!2015-11-15T04:41:29!45.29882!10.15332!762269
dinah lance!dlance@jleague.org!190.214.22.59!60.15.193.250!2015-11-15T04:43:01!48.75698!8.06173!424481
kyle rayner!krayner@jleague.org!220.211.18.48!60.15.193.95!2015-11-15T04:44:38!47.68273!11.77172!707225
bruce wayne!bwayne@jleague.org!169.28.228.152!220.211.18.48!2015-11-15T04:44:55!46.30186!11.02863!963833
barbara gordon!bgordon@jleague.org!220.211.18.12!155.130.121.6!2015-11-15T04:46:32!46.8701!9.64123!686335
barbara gordon!bgordon@jleague.org!190.214.22.94!75.122.132.124!2015-11-15T04:47:43!47.99931!8.08437!62651
bruce wayne!bwayne@jleague.org!75.122.132.124!106.152.114.248!2015-11-15T04:47:48!49.76274!10.96689!86023
ray palmer!rpalmer@jleague.org!102.86.56.199!169.28.228.152!2015-11-15T04:48:29!45.72306!11.22459!24754
diana prince!dprince@jleague.org!190.214.22.59!190.214.22.201!2015-11-15T04:49:27!46.74332!8.01767!667984
hal jordan!hjordan@jleague.org!169.28.228.153!60.15.193.95!2015-11-15T04:50:59!49.87256!8.9809!99909
arthur curry!acurry@jleague.org!102.86.56.199!190.214.22.201!2015-11-15T04:51:10!46.60097!10.19105!124583
kyle rayner!krayner@jleague.org!106.152.114.248!60.15.193.74!2015-11-15T04:51:12!48.68709!12.18923!813014
kyle rayner!krayner@jleague.org!75.122.133.241!75.122.132.124!2015-11-15T04:52:05!49.88691!8.93694!412935
wally west!wwest@jleague.org!102.86.56.243!106.152.115.130!2015-11-15T04:52:56!47.21706!8.57127!965580
clark kent!ckent@jleague.org!190.214.22.94!75.122.133.75!2015-11-15T04:54:22!49.72919!11.83342!924141
dick grayson!dgrayson@jleague.org!190.214.22.59!155.130.121.215!2015-11-15T04:54:56!47.8118!10.16492!611419
barbara gordon!bgordon@jleague.org!102.86.56.203!155.130.120.114!2015-11-14T04:56:01!46.38176!9.28897!367858
selina kyle!skyle@jleague.org!106.152.115.161!155.130.121.215!2015-11-14T04:56:49!45.40964!12.0686!502342
arthur curry!acurry@jleague.org!155.130.121.22!190.214.22.59!2015-11-14T04:57:34!45.65901!10.63977!77293
selina kyle!skyle@jleague.org!106.152.115.49!155.130.120.114!2015-11-14T04:58:09!47.29269!11.01425!664744
ray palmer!rpalmer@jleague.org!155.130.121.6!102.86.56.203!2015-11-14T04:58:30!47.32795!8.5148!340807
john jones!jjones@jleague.org!60.15.193.249!155.130.121.22!2015-11-14T04:59:53!49.94679!7.63814!739055
john constantine!jconstantine@jleague.org!155.130.120.114!220.211.18.31!2015-11-14T05:00:43!49.66914!10.58131!564339
john constantine!jconstantine@jleague.org!75.122.132.124!106.152.114.248!2015-11-14T05:02:02!48.93691!11.32986!411693
barbara gordon!bgordon@jleague.org!155.130.121.215!155.130.121.6!2015-11-14T05:03:29!49.23098!7.80974!215838
billy batson!bbatson@jleague.org!60.15.193.95!106.152.115.130!2015-11-14T05:03:42!49.66528!8.86399!686727
john jones!jjones@jleague.org!102.86.56.199!106.152.114.248!2015-11-14T05:04:19!46.13523!12.04966!806481
dick grayson!dgrayson@jleague.org!190.214.22.94!106.152.115.161!2015-11-14T05:04:57!47.92759!11.87361!193412
kyle rayner!krayner@jleague.org!60.15.193.74!60.15.193.74!2015-11-14T05:06:19!49.53749!9.3201!30018
john jones!jjones@jleague.org!60.15.193.95!75.122.132.124!2015-11-14T05:06:46!49.42129!10.03478!261412
barry allen!ballen@jleague.org!155.130.120.114!155.130.121.22!2015-11-14T05:08:18!47.98123!10.64882!438816
ray palmer!rpalmer@jleague.org!75.122.132.124!190.214.22.94!2015-11-14T05:09:53!46.9007!11.72102!857223
dick grayson!dgrayson@jleague.org!60.15.193.249!169.28.228.153!2015-11-14T05:10:58!45.74668!12.30424!751600
kyle rayner!krayner@jleague.org!190.214.22.94!169.28.228.152!2015-11-14T05:11:30!45.26622!9.28784!816583
barbara gordon!bgordon@jleague.org!102.86.56.243!220.211.18.48!2015-11-14T05:12:13!47.26531!8.62355!456300
diana prince!dprince@jleague.org!60.15.193.95!155.130.121.22!2015-11-14T05:12:51!45.38885!11.98162!958302
ray palmer!rpalmer@jleague.org!155.130.120.114!60.15.193.95!2015-11-14T05:13:53!45.36299!10.6196!479518
ray palmer!rpalmer@jleague.org!60.15.193.250!155.130.121.215!2015-11-14T05:15:21!47.63591!8.8152!339945
barry allen!ballen@jleague.org!190.214.22.201!155.130.121.215!2015-11-14T05:15:28!49.91113!9.0564!479710
victor stone!vstone@jleague.org!155.130.121.6!60.15.193.250!2015-11-14T05:16:53!49.16493!8.62757!486780
dick grayson!dgrayson@jleague.org!190.214.22.94!102.86.56.203!2015-11-14T05:17:02!46.09975!10.09845!768584
wally west!wwest@jleague.org!106.152.115.49!60.15.193.250!2015-11-14T05:18:10!49.26292!10.01827!753886
barry allen!ballen@jleague.org!75.122.133.10!60.15.193.95!2015-11-14T05:18:45!47.0414!12.17087!576558
diana prince!dprince@jleague.org!75.122.132.124!190.214.22.201!2015-11-13T05:19:09!45.30998!11.01752!424440
hal jordan!hjordan@jleague.org!190.214.22.94!75.122.132.124!2015-11-13T05:20:06!47.25901!11.84819!787745
kyle rayner!krayner@jleague.org!102.86.56.213!169.28.228.153!2015-11-13T05:20:29!48.77673!12.43536!528786
wally west!wwest@jleague.org!106.152.115.49!155.130.121.6!2015-11-13T05:20:45!49.34981!10.35797!895650
billy batson!bbatson@jleague.org!190.214.22.201!220.211.18.31!2015-11-13T05:22:20!49.12988!8.0576!18184
barry allen!ballen@jleague.org!155.130.121.22!75.122.133.75!2015-11-13T05:23:10!47.85876!10.12621!238916
kyle rayner!krayner@jleague.org!220.211.18.48!102.86.56.199!2015-11-13T05:24:13!48.16664!11.18557!690374
kara zor-el!kzor-el@jleague.org!190.214.22.201!60.15.193.250!2015-11-12T05:24:21!46.39589!7.73562!579198
clark kent!ckent@jleague.org!190.214.22.201!60.15.193.74!2015-11-12T05:24:54!49.39748!10.76508!20811
kara zor-el!kzor-el@jleague.org!155.130.121.6!190.214.22.59!2015-11-12T05:25:47!48.68145!10.02439!619841
hal jordan!hjordan@jleague.org!75.122.133.10!220.211.18.48!2015-11-12T05:25:54!48.98672!7.73087!119744
john constantine!jconstantine@jleague.org!102.86.56.213!106.152.115.49!2015-11-12T05:27:07!47.0379!11.89229!709387
john jones!jjones@jleague.org!155.130.121.215!220.211.18.12!2015-11-12T05:27:50!47.76321!7.5303!898248
barry allen!ballen@jleague.org!155.130.121.6!60.15.193.249!2015-11-12T05:28:55!48.71201!9.99276!961188
kara zor-el!kzor-el@jleague.org!102.86.56.213!220.211.18.12!2015-11-11T05:29:25!47.304!12.23909!591517
arthur curry!acurry@jleague.org!75.122.133.241!75.122.133.10!2015-11-11T05:31:04!46.95654!10.78637!105275
dick grayson!dgrayson@jleague.org!75.122.133.75!102.86.56.213!2015-11-11T05:31:53!49.03882!9.20188!65030
barbara gordon!bgordon@jleague.org!155.130.121.6!106.152.114.9!2015-11-10T05:31:56!49.21704!8.73135!10112
barry allen!ballen@jleague.org!106.152.115.130!106.152.115.130!2015-11-10T05:33:06!49.97748!11.29147!944557
kyle rayner!krayner@jleague.org!220.211.18.12!220.211.18.31!2015-11-10T05:33:42!45.03181!11.04089!297824
ray palmer!rpalmer@jleague.org!106.152.114.248!102.86.56.243!2015-11-10T05:34:03!45.37096!11.5406!686784
bruce wayne!bwayne@jleague.org!60.15.193.74!155.130.121.215!2015-11-09T05:34:07!45.72143!7.88649!408292
ray palmer!rpalmer@jleague.org!190.214.22.59!75.122.133.241!2015-11-09T05:34:27!49.86497!8.25539!313866
clark kent!ckent@jleague.org!60.15.193.250!155.130.121.6!2015-11-09T05:35:41!49.47763!10.03973!457303
billy batson!bbatson@jleague.org!155.130.121.215!220.211.18.48!2015-11-09T05:36:36!46.45488!7.84829!587400
kara zor-el!kzor-el@jleague.org!60.15.193.250!190.214.22.59!2015-11-09T05:38:05!47.36207!8.90346!285140
arthur curry!acurry@jleague.org!106.152.115.130!190.214.22.59!2015-11-09T05:38:23!46.54134!8.53018!228023
barbara gordon!bgordon@jleague.org!169.28.228.153!75.122.133.75!2015-11-09T05:39:52!45.52138!11.18261!991845
dick grayson!dgrayson@jleague.org!190.214.22.59!60.15.193.95!2015-11-08T05:40:01!48.26659!11.97288!881549
john constantine!jconstantine@jleague.org!155.130.120.114!220.211.18.48!2015-11-08T05:40:27!47.09012!8.45285!740205
ray palmer!rpalmer@jleague.org!190.214.22.59!220.211.18.48!2015-11-08T05:41:15!48.55653!10.20417!417202
dinah lance!dlance@jleague.org!190.214.22.59!106.152.115.161!2015-11-07T05:42:02!47.27276!10.34745!985250
barry allen!ballen@jleague.org!169.28.228.152!106.152.115.161!2015-11-07T05:42:03!47.6436!7.79333!989899
dinah lance!dlance@jleague.org!220.211.18.31!155.130.121.215!2015-11-07T05:43:32!49.86539!7.99258!942181
victor stone!vstone@jleague.org!169.28.228.153!106.152.115.130!2015-11-07T05:44:14!45.34954!8.5623!828513
clark kent!ckent@jleague.org!102.86.56.203!169.28.228.153!2015-11-07T05:44:49!45.95119!10.50866!512610
kyle rayner!krayner@jleague.org!60.15.193.95!75.122.133.75!2015-11-07T05:46:19!49.23107!10.38359!340291
john constantine!jconstantine@jleague.org!60.15.193.95!102.86.56.203!2015-11-07T05:47:58!47.92841!9.88429!536050
kara zor-el!kzor-el@jleague.org!102.86.56.203!102.86.56.199!2015-11-07T05:48:34!46.92099!8.28319!689172
john jones!jjones@jleague.org!220.211.18.48!220.211.18.48!2015-11-07T05:49:25!48.56978!9.53502!577134
ray palmer!rpalmer@jleague.org!75.122.133.241!106.152.115.130!2015-11-07T05:50:54!46.12796!10.5674!409628
dick grayson!dgrayson@jleague.org!106.152.115.161!169.28.228.152!2015-11-07T05:51:46!48.56903!11.77208!489301
barry allen!ballen@jleague.org!60.15.193.249!60.15.193.249!2015-11-07T05:52:11!49.22135!10.63398!133024
ray palmer!rpalmer@jleague.org!190.214.22.59!106.152.115.49!2015-11-07T05:53:38!45.50343!8.28912!941677
victor stone!vstone@jleague.org!106.152.115.161!220.211.18.12!2015-11-07T05:54:37!47.68752!8.60693!817824
hal jordan!hjordan@jleague.org!102.86.56.243!102.86.56.243!2015-11-07T05:55:57!47.61554!11.84071!552649
john constantine!jconstantine@jleague.org!60.15.193.74!155.130.120.114!2015-11-07T05:57:11!46.43999!8.20292!894098
kara zor-el!kzor-el@jleague.org!155.130.120.114!190.214.22.201!2015-11-07T05:57:52!48.05234!9.06406!977239
hal jordan!hjordan@jleague.org!220.211.18.31!220.211.18.48!2015-11-07T05:58:19!47.4804!7.88664!266297
selina kyle!skyle@jleague.org!102.86.56.213!75.122.133.10!2015-11-06T05:58:59!49.96652!10.2073!605118
clark kent!ckent@jleague.org!60.15.193.250!220.211.18.31!2015-11-05T06:00:14!47.50764!7.52203!49824
bruce wayne!bwayne@jleague.org!106.152.115.130!169.28.228.153!2015-11-05T06:01:10!45.88246!7.895!327219
barbara gordon!bgordon@jleague.org!106.152.114.9!169.28.228.152!2015-11-05T06:01:47!46.94997!12.42916!654766
victor stone!vstone@jleague.org!190.214.22.94!106.152.114.248!2015-11-05T06:02:52!47.33845!10.93617!938148
arthur curry!acurry@jleague.org!60.15.193.95!155.130.121.22!2015-11-04T06:03:57!49.87586!10.45997!618448
selina kyle!skyle@jleague.org!190.214.22.116!60.15.193.250!2015-11-04T06:05:30!45.82452!12.4145!856249
kara zor-el!kzor-el@jleague.org!220.211.18.12!190.214.22.94!2015-11-04T06:06:13!48.10037!8.90516!520655
kyle rayner!krayner@jleague.org!75.122.133.241!190.214.22.116!2015-11-04T06:06:41!48.26044!11.62046!669608
clark kent!ckent@jleague.org!220.211.18.48!60.15.193.249!2015-11-04T06:06:57!49.13154!12.03221!779099
dick grayson!dgrayson@jleague.org!60.15.193.249!190.214.22.94!2015-11-04T06:07:14!48.02273!8.94006!530681
john jones!jjones@jleague.org!155.130.121.6!102.86.56.199!2015-11-04T06:07:45!46.5857!11.37083!57657
clark kent!ckent@jleague.org!75.122.132.124!102.86.56.203!2015-11-03T06:08:28!46.0343!9.77172!976732
barry allen!ballen@jleague.org!75.122.133.75!106.152.115.49!2015-11-03T06:09:33!47.07415!8.74139!19742
clark kent!ckent@jleague.org!106.152.115.49!155.130.121.6!2015-11-03T06:09:38!49.4896!11.75659!25642
arthur curry!acurry@jleague.org!102.86.56.199!169.28.228.152!2015-11-03T06:10:55!45.76071!9.91049!12319
wally west!wwest@jleague.org!190.214.22.201!220.211.18.48!2015-11-03T06:11:21!45.10632!12.42767!363691
clark kent!ckent@jleague.org!60.15.193.95!75.122.132.124!2015-11-03T06:11:49!45.78594!9.14359!514671
wally west!wwest@jleague.org!60.15.193.249!106.152.115.130!2015-11-03T06:12:24!46.8536!9.94028!450981
kyle rayner!krayner@jleague.org!106.152.114.248!60.15.193.250!2015-11-03T06:13:13!48.57359!9.21262!678045
john jones!jjones@jleague.org!75.122.132.124!60.15.193.250!2015-11-02T06:14:19!46.51865!8.34275!924382
john jones!jjones@jleague.org!169.28.228.152!155.130.121.22!2015-11-02T06:15:04!47.24499!12.01917!310827
diana prince!dprince@jleague.org!190.214.22.116!190.214.22.201!2015-11-02T06:15:37!45.11064!7.69587!49046
ray palmer!rpalmer@jleague.org!220.211.18.12!102.86.56.243!2015-11-02T06:16:06!49.54038!9.23076!192219
kara zor-el!kzor-el@jleague.org!169.28.228.152!190.214.22.59!2015-11-02T06:16:57!46.02465!8.77335!476970
ray palmer!rpalmer@jleague.org!220.211.18.48!190.214.22.201!2015-11-02T06:17:50!48.61573!9.1991!793422
hal jordan!hjordan@jleague.org!106.152.115.130!75.122.133.10!2015-11-02T06:18:12!45.04961!12.45615!953485
diana prince!dprince@jleague.org!106.152.115.161!220.211.18.12!2015-11-02T06:18:48!47.19434!11.88923!876816
kyle rayner!krayner@jleague.org!155.130.121.215!60.15.193.95!2015-11-02T06:19:41!45.54268!10.64208!390401
billy batson!bbatson@jleague.org!220.211.18.12!169.28.228.152!2015-11-01T06:20:56!46.63764!9.99122!387662
bruce wayne!bwayne@jleague.org!106.152.115.49!60.15.193.74!2015-11-01T06:21:01!46.73226!11.19546!397815
victor stone!vstone@jleague.org!155.130.121.22!190.214.22.116!2015-11-01T06:22:34!46.96962!8.99685!550102
arthur curry!acurry@jleague.org!102.86.56.203!106.152.115.161!2015-11-01T06:22:42!45.94674!7.77616!519927
john jones!jjones@jleague.org!190.214.22.116!102.86.56.199!2015-11-01T06:23:32!49.61063!8.90347!393219
dinah lance!dlance@jleague.org!60.15.193.250!106.152.114.248!2015-11-01T06:25:00!48.97641!10.88498!527351
barbara gordon!bgordon@jleague.org!106.152.114.9!75.122.133.75!2015-10-31T06:25:48!46.2056!8.57517!995233
selina kyle!skyle@jleague.org!106.152.114.9!75.122.133.75!2015-10-31T06:26:22!46.78612!9.70292!396538
kyle rayner!krayner@jleague.org!106.152.115.161!106.152.114.9!2015-10-31T06:27:14!46.22143!12.38932!864249
john jones!jjones@jleague.org!75.122.133.241!155.130.120.114!2015-10-31T06:27:45!48.431!8.22358!421061
diana prince!dprince@jleague.org!75.122.133.10!60.15.193.74!2015-10-31T06:28:17!45.05671!11.88462!886356
diana prince!dprince@jleague.org!60.15.193.95!60.15.193.74!2015-10-31T06:29:24!45.68937!11.44743!839029
diana prince!dprince@jleague.org!155.130.121.215!169.28.228.153!2015-10-31T06:30:15!49.64127!10.57348!827017
selina kyle!skyle@jleague.org!190.214.22.59!106.152.115.130!2015-10-31T06:30:24!47.57007!8.58725!821517
barry allen!ballen@jleague.org!106.152.115.130!190.214.22.94!2015-10-31T06:31:08!47.43112!9.43711!675862
arthur curry!acurry@jleague.org!102.86.56.243!75.122.132.124!2015-10-30T06:31:34!47.00558!8.75246!255796
diana prince!dprince@jleague.org!60.15.193.74!155.130.120.114!2015-10-30T06:31:49!46.5187!11.49222!461298
victor stone!vstone@jleague.org!75.122.133.75!102.86.56.213!2015-10-30T06:32:29!47.81624!10.25799!263534
diana prince!dprince@jleague.org!75.122.133.10!106.152.115.130!2015-10-30T06:32:31!46.02371!11.64555!708361
diana prince!dprince@jleague.org!190.214.22.201!220.211.18.48!2015-10-30T06:34:01!45.85027!9.99547!691837
kyle rayner!krayner@jleague.org!169.28.228.152!102.86.56.199!2015-10-30T06:35:23!49.37678!8.92579!135385
john constantine!jconstantine@jleague.org!106.152.115.49!220.211.18.48!2015-10-30T06:35:24!46.4143!10.95345!202580
kyle rayner!krayner@jleague.org!106.152.115.161!220.211.18.31!2015-10-29T06:35:31!49.88435!7.93982!783277
dinah lance!dlance@jleague.org!106.152.115.161!102.86.56.243!2015-10-29T06:36:44!45.26301!7.88211!343620
kara zor-el!kzor-el@jleague.org!102.86.56.203!169.28.228.152!2015-10-29T06:37:22!49.66393!10.29567!552795
dinah lance!dlance@jleague.org!102.86.56.213!155.130.121.215!2015-10-29T06:37:35!48.41309!11.96555!189638
dinah lance!dlance@jleague.org!60.15.193.249!106.152.114.9!2015-10-29T06:38:09!45.3885!12.18598!859144
dinah lance!dlance@jleague.org!75.122.133.75!75.122.132.124!2015-10-29T06:39:04!45.56537!11.65241!506940
diana prince!dprince@jleague.org!60.15.193.95!106.152.114.9!2015-10-29T06:39:55!46.30678!11.35342!533831
hal jordan!hjordan@jleague.org!220.211.18.31!102.86.56.213!2015-10-29T06:41:15!47.72566!8.96686!378086
dick grayson!dgrayson@jleague.org!60.15.193.95!102.86.56.203!2015-10-29T06:42:08!47.75482!11.42744!232441
selina kyle!skyle@jleague.org!102.86.56.213!220.211.18.12!2015-10-29T06:42:58!48.10692!9.45693!295285
dinah lance!dlance@jleague.org!106.152.114.248!155.130.121.22!2015-10-29T06:44:19!46.30996!12.4645!84225
billy batson!bbatson@jleague.org!102.86.56.213!75.122.133.241!2015-10-29T06:44:46!47.73574!8.4281!664323
kyle rayner!krayner@jleague.org!220.211.18.48!106.152.115.161!2015-10-28T06:46:00!45.88761!11.86589!597688
dick grayson!dgrayson@jleague.org!75.122.133.241!106.152.115.49!2015-10-28T06:46:22!46.95896!12.23311!847138
billy batson!bbatson@jleague.org!106.152.115.130!155.130.121.6!2015-10-28T06:47:50!47.18423!10.99029!785363
john jones!jjones@jleague.org!60.15.193.250!60.15.193.95!2015-10-27T06:47:54!49.34336!8.83286!276456
victor stone!vstone@jleague.org!106.152.114.248!60.15.193.250!2015-10-27T06:49:21!45.50497!11.16468!174863
kyle rayner!krayner@jleague.org!102.86.56.213!75.122.133.241!2015-10-26T06:49:58!48.99076!9.06552!846743
john jones!jjones@jleague.org!102.86.56.243!220.211.18.48!2015-10-26T06:51:00!49.38668!7.83137!825636
kara zor-el!kzor-el@jleague.org!220.211.18.48!155.130.121.215!2015-10-26T06:51:49!49.37511!8.71727!70207
kara zor-el!kzor-el@jleague.org!75.122.133.241!155.130.120.114!2015-10-26T06:53:22!46.88641!9.5728!591926
hal jordan!hjordan@jleague.org!106.152.114.248!169.28.228.152!2015-10-26T06:54:07!49.67716!7.50511!761608
clark kent!ckent@jleague.org!106.152.115.161!102.86.56.199!2015-10-25T06:55:09!45.09485!10.52939!196533
wally west!wwest@jleague.org!155.130.121.6!155.130.120.114!2015-10-25T06:55:13!45.96151!12.05903!365138
arthur curry!acurry@jleague.org!155.130.121.215!75.122.132.124!2015-10-25T06:56:27!49.17735!10.67473!162582
kyle rayner!krayner@jleague.org!102.86.56.199!75.122.133.75!2015-10-24T06:57:38!46.18192!9.58819!464242
diana prince!dprince@jleague.org!190.214.22.116!220.211.18.12!2015-10-23T06:59:04!49.09346!8.93929!713810
dinah lance!dlance@jleague.org!220.211.18.31!169.28.228.152!2015-10-23T07:00:01!45.40694!11.58039!299946
kara zor-el!kzor-el@jleague.org!155.130.121.22!75.122.132.124!2015-10-23T07:01:22!49.39151!11.2072!539770
barry allen!ballen@jleague.org!102.86.56.213!75.122.133.241!2015-10-23T07:02:17!49.89051!11.03083!444974
victor stone!vstone@jleague.org!75.122.133.75!102.86.56.199!2015-10-23T07:03:00!49.55589!11.83006!121831
barbara gordon!bgordon@jleague.org!102.86.56.243!220.211.18.12!2015-10-23T07:03:53!46.31914!10.42388!126390
billy batson!bbatson@jleague.org!102.86.56.213!190.214.22.94!2015-10-22T07:04:56!45.90089!11.72962!490786
victor stone!vstone@jleague.org!106.152.115.161!102.86.56.243!2015-10-22T07:05:13!45.21958!9.54726!466159
john jones!jjones@jleague.org!155.130.120.114!106.152.115.161!2015-10-21T07:06:34!49.04184!8.72849!703243
victor stone!vstone@jleague.org!60.15.193.250!190.214.22.116!2015-10-20T07:07:43!49.28953!10.87038!871611
clark kent!ckent@jleague.org!106.152.115.161!155.130.121.215!2015-10-20T07:09:04!45.93006!7.94571!134852
victor stone!vstone@jleague.org!190.214.22.59!75.122.133.10!2015-10-20T07:09:07!47.78625!7.9909!856354
victor stone!vstone@jleague.org!75.122.133.241!106.152.114.248!2015-10-20T07:09:29!45.19271!11.46963!656507
dick grayson!dgrayson@jleague.org!60.15.193.250!102.86.56.213!2015-10-20T07:10:51!45.54884!10.98387!829909
billy batson!bbatson@jleague.org!169.28.228.152!60.15.193.74!2015-10-20T07:11:43!48.59401!10.7973!820003
dick grayson!dgrayson@jleague.org!190.214.22.59!106.152.115.161!2015-10-20T07:12:50!45.10906!12.30205!176104
selina kyle!skyle@jleague.org!106.152.115.161!106.152.115.130!2015-10-20T07:14:14!49.85739!10.57937!409044
john jones!jjones@jleague.org!155.130.121.22!220.211.18.12!2015-10-20T07:14:36!45.96189!10.07106!114168
wally west!wwest@jleague.org!60.15.193.74!220.211.18.12!2015-10-20T07:15:05!49.47766!8.54083!293778
billy batson!bbatson@jleague.org!155.130.120.114!155.130.121.22!2015-10-20T07:16:41!46.36593!12.1829!33807
wally west!wwest@jleague.org!75.122.133.241!106.152.115.130!2015-10-20T07:18:01!47.48691!11.26579!808280
kara zor-el!kzor-el@jleague.org!106.152.115.49!190.214.22.59!2015-10-20T07:19:18!45.41413!8.00369!807160
kyle rayner!krayner@jleague.org!106.152.115.161!155.130.121.6!2015-10-20T07:20:04!49.42452!8.21233!992747
diana prince!dprince@jleague.org!75.122.133.10!190.214.22.116!2015-10-20T07:20:08!46.41341!10.82241!704864
barbara gordon!bgordon@jleague.org!106.152.114.248!220.211.18.48!2015-10-19T07:21:14!45.96189!10.86892!859413
kyle rayner!krayner@jleague.org!169.28.228.152!190.214.22.116!2015-10-18T07:21:24!48.24566!10.029!155707
wally west!wwest@jleague.org!155.130.120.114!155.130.121.22!2015-10-18T07:21:46!48.91013!8.43529!210738
kara zor-el!kzor-el@jleague.org!60.15.193.249!155.130.121.6!2015-10-18T07:22:48!48.89485!10.85882!392001
kyle rayner!krayner@jleague.org!102.86.56.199!60.15.193.250!2015-10-18T07:23:58!46.66324!8.12973!336638
selina kyle!skyle@jleague.org!155.130.121.215!169.28.228.153!2015-10-18T07:25:16!49.65234!11.69792!105065
arthur curry!acurry@jleague.org!169.28.228.152!75.122.133.10!2015-10-18T07:25:40!46.86226!11.21043!590375
barry allen!ballen@jleague.org!102.86.56.243!155.130.121.22!2015-10-18T07:27:11!45.52835!12.26881!252781
victor stone!vstone@jleague.org!155.130.121.6!169.28.228.152!2015-10-18T07:27:32!47.35905!10.66749!333555
bruce wayne!bwayne@jleague.org!106.152.114.248!190.214.22.201!2015-10-18T07:28:07!47.9038!9.43986!486364
dinah lance!dlance@jleague.org!169.28.228.153!75.122.133.241!2015-10-18T07:28:22!49.55313!11.69584!60863
ray palmer!rpalmer@jleague.org!190.214.22.94!155.130.121.6!2015-10-18T07:29:09!45.12795!9.57992!652494
clark kent!ckent@jleague.org!102.86.56.199!190.214.22.59!2015-10-18T07:30:43!47.31628!11.6094!960979
wally west!wwest@jleague.org!106.152.115.130!102.86.56.213!2015-10-18T07:31:30!49.87329!8.60905!606165
diana prince!dprince@jleague.org!190.214.22.59!102.86.56.243!2015-10-18T07:33:08!47.59498!10.73361!894137
arthur curry!acurry@jleague.org!60.15.193.250!75.122.133.75!2015-10-17T07:34:29!45.38187!9.19682!433992
victor stone!vstone@jleague.org!106.152.115.49!220.211.18.48!2015-10-17T07:35:50!47.26579!8.19057!918478
bruce wayne!bwayne@jleague.org!60.15.193.95!106.152.114.248!2015-10-17T07:37:27!49.9872!11.265!13579
barry allen!ballen@jleague.org!169.28.228.152!220.211.18.48!2015-10-17T07:37:52!49.19035!10.0847!148615
